,buy,sell,total balance,usd balance,btc balance,change
691,False,False,1000.0,1000.0,0.0,0.0%
692,False,False,1000.0,1000.0,0.0,0.0%
693,False,False,1000.0,1000.0,0.0,0.0%
694,False,False,1000.0,1000.0,0.0,0.0%
695,False,False,1000.0,1000.0,0.0,0.0%
696,False,False,1000.0,1000.0,0.0,0.0%
697,False,False,1000.0,1000.0,0.0,0.0%
698,False,False,1000.0,1000.0,0.0,0.0%
699,False,False,1000.0,1000.0,0.0,0.0%
700,False,False,1000.0,1000.0,0.0,0.0%
701,False,False,1000.0,1000.0,0.0,0.0%
702,False,False,1000.0,1000.0,0.0,0.0%
703,False,False,1000.0,1000.0,0.0,0.0%
704,False,False,1000.0,1000.0,0.0,0.0%
705,False,False,1000.0,1000.0,0.0,0.0%
706,False,False,1000.0,1000.0,0.0,0.0%
707,False,False,1000.0,1000.0,0.0,0.0%
708,False,False,1000.0,1000.0,0.0,0.0%
709,False,False,1000.0,1000.0,0.0,0.0%
710,False,False,1000.0,1000.0,0.0,0.0%
711,False,False,1000.0,1000.0,0.0,0.0%
712,False,False,1000.0,1000.0,0.0,0.0%
713,False,False,1000.0,1000.0,0.0,0.0%
714,False,False,1000.0,1000.0,0.0,0.0%
715,False,False,1000.0,1000.0,0.0,0.0%
716,True,False,1000.0,1000.0,0.0,0.0%
717,False,False,999.4791791124213,500.0,0.054308747401326435,-0.05208208875786795%
718,False,False,999.2858399716724,500.0,0.054308747401326435,-0.07141600283275693%
719,False,False,999.0371059085744,500.0,0.054308747401326435,-0.09628940914255964%
720,False,False,998.7823978832623,500.0,0.054308747401326435,-0.12176021167376802%
721,False,False,998.9583582248426,500.0,0.054308747401326435,-0.1041641775157359%
722,False,False,998.8519130799359,500.0,0.054308747401326435,-0.11480869200640882%
723,False,False,999.2994171585228,500.0,0.054308747401326435,-0.07005828414771713%
724,False,False,999.6660012034818,500.0,0.054308747401326435,-0.03339987965182445%
725,False,False,999.4851530746354,500.0,0.054308747401326435,-0.05148469253646226%
726,False,False,999.6464500544173,500.0,0.054308747401326435,-0.03535499455826994%
727,False,False,999.5215399353942,500.0,0.054308747401326435,-0.047846006460576976%
728,False,False,999.6535101915795,500.0,0.054308747401326435,-0.034648980842052875%
729,False,False,998.9540135250504,500.0,0.054308747401326435,-0.10459864749495865%
730,False,False,998.5543011441766,500.0,0.054308747401326435,-0.14456988558233663%
731,False,False,998.5602751063909,500.0,0.054308747401326435,-0.14397248936090817%
732,False,False,998.0943060536874,500.0,0.054308747401326435,-0.19056939463125674%
